53.8630068530,10.7042437290,1.7218874949
53.8630066880,10.7042441370,1.7504361813
53.8630065560,10.7042445270,1.7785266667
53.8630064090,10.7042449370,1.8011839708
53.8630062550,10.7042453620,1.8358729551
53.8630061030,10.7042457770,1.8602548060
53.8630059640,10.7042461820,1.8890976858
53.8630058580,10.7042465290,1.9128012187
53.8630057470,10.7042468270,1.9362145900
53.8630056280,10.7042471470,1.9593482014
53.8630055100,10.7042474390,1.9776602649
53.8630054750,10.7042475030,1.9844837248
53.8630053950,10.7042475820,1.9890196935
53.8630051780,10.7042479870,2.0182550156
53.8630050180,10.7042483260,2.0448705170
53.8630048840,10.7042486790,2.0667882977
53.8630047720,10.7042489990,2.0906324754
53.8630046420,10.7042493090,2.1142077539
53.8630045040,10.7042496560,2.1396300030
53.8630044130,10.7042499270,2.1585002067
53.8630043550,10.7042501550,2.1730637468
53.8630042570,10.7042504910,2.1957541591
53.8630041670,10.7042508080,2.2182124801
53.8630040730,10.7042510840,2.2384336137
53.8630039770,10.7042513640,2.2584737056
53.8630039200,10.7042515740,2.2743786465
53.8630038680,10.7042517530,2.2882047838
53.8630038090,10.7042519780,2.3019478791
53.8630037500,10.7042521930,2.3175544841
53.8630037030,10.7042523370,2.3272554662
53.8630036510,10.7042525400,2.3407692988
53.8630035800,10.7042528230,2.3599405387
53.8630035100,10.7042530540,2.3789572888
53.8630034490,10.7042531900,2.3865215600
53.8630033660,10.7042533520,2.3978232250
53.8630033080,10.7042535570,2.4128097660
53.8630032470,10.7042537870,2.4295591286
53.8630031730,10.7042540150,2.4461938091
53.8630031250,10.7042542190,2.4608857959
53.8630030990,10.7042543590,2.4681989942
53.8630030940,10.7042544920,2.4791283421
53.8630030560,10.7042546740,2.4936262923
53.8630029980,10.7042549110,2.5080404371
53.8630029230,10.7042551460,2.5241579639
53.8630028720,10.7042553160,2.5366230173
53.8630028180,10.7042554840,2.5472587999
53.8630027570,10.7042556260,2.5596113570
53.8630027010,10.7042557640,2.5683982395
53.8630025920,10.7042558780,2.5789029796
53.8630024810,10.7042560640,2.5928430973
53.8630023720,10.7042562200,2.6067086673
53.8630022690,10.7042562710,2.6118892792
53.8630022100,10.7042564070,2.6222197979
53.8630021620,10.7042565870,2.6359308445
53.8630021470,10.7042566180,2.6376397140
53.8630021520,10.7042566770,2.6410541358
53.8630021220,10.7042568270,2.6512710178
53.8630020730,10.7042569930,2.6631411744
53.8630020530,10.7042570650,2.6699004268
53.8630020180,10.7042573740,2.6917507790
53.8630019720,10.7042577020,2.7117640715
53.8630018470,10.7042579340,2.7299807067
53.8630017180,10.7042580960,2.7431531871
53.8630016260,10.7042582630,2.7546274363
53.8630015240,10.7042584650,2.7709367999
53.8630014430,10.7042586720,2.7871507288
53.8630013690,10.7042589110,2.8048777985
53.8630012690,10.7042591830,2.8240895148
53.8630011860,10.7042593340,2.8384129686
53.8630010970,10.7042594550,2.8479219164
53.8630009950,10.7042596900,2.8636999979
53.8630009090,10.7042599090,2.8825196966
53.8630008270,10.7042600460,2.8918836185
53.8630007010,10.7042601760,2.9043218850
53.8630005910,10.7042602990,2.9167071091
53.8630005060,10.7042604750,2.9290399637
53.8630004840,10.7042606950,2.9443833896
53.8630004930,10.7042609500,2.9596472731
53.8630005030,10.7042611400,2.9718019332
53.8630004880,10.7042612650,2.9793734153
53.8630004510,10.7042615180,2.9959633221
53.8630004080,10.7042617620,3.0139572576
53.8630003720,10.7042619530,3.0258937687
53.8630003600,10.7042621410,3.0377833775
53.8630003140,10.7042622260,3.0451908095
53.8630002160,10.7042622280,3.0496266324
53.8630000760,10.7042621510,3.0466701348
53.8629999070,10.7042620640,3.0466701348
53.8629997360,10.7042620400,3.0525802667
53.8629995600,10.7042620860,3.0599518791
53.8629994130,10.7042621380,3.0673057755
53.8629992570,10.7042622010,3.0761072449
53.8629991910,10.7042622650,3.0834226113
53.8629991560,10.7042622860,3.0878035124
53.8629991330,10.7042622610,3.0848836030
53.8629990660,10.7042623190,3.0921782067
53.8629990250,10.7042624980,3.1052653114
53.8629989710,10.7042627530,3.1197421512
53.8629989450,10.7042629810,3.1370261735
53.8629988840,10.7042631380,3.1484961430
53.8629987850,10.7042632370,3.1584981981
53.8629986700,10.7042632950,3.1656231749
53.8629985890,10.7042633950,3.1741520359
53.8629985060,10.7042635080,3.1854883293
53.8629983600,10.7042636370,3.1996022146
53.8629982390,10.7042637170,3.2080407406
53.8629981700,10.7042637530,3.2122516907
53.8629980760,10.7042637920,3.2192577005
53.8629979540,10.7042638880,3.2290405769
53.8629978600,10.7042640230,3.2415751788
53.8629978090,10.7042641530,3.2512909044
53.8629977940,10.7042642730,3.2582129708
53.8629978020,10.7042644400,3.2692577922
53.8629977950,10.7042646280,3.2802654254
53.8629978100,10.7042648560,3.2939732386
53.8629978720,10.7042651780,3.3103476887
53.8629979250,10.7042654460,3.3266415412
53.8629979360,10.7042655630,3.3320551193
53.8629978520,10.7042655800,3.3388097484
53.8629977040,10.7042655040,3.3374599162
53.8629974790,10.7042654310,3.3415077769
53.8629972240,10.7042652520,3.3401590350
53.8629970210,10.7042649570,3.3307025496
53.8629969070,10.7042647070,3.3198621546
53.8629967950,10.7042646190,3.3185046153
53.8629965950,10.7042646040,3.3239314458
53.8629964490,10.7042646850,3.3347586127
53.8629963210,10.7042647530,3.3455507400
53.8629961850,10.7042647830,3.3536220442
53.8629961000,10.7042649330,3.3670312222
53.8629960460,10.7042650880,3.3777202371
53.8629959860,10.7042651940,3.3883755325
53.8629959890,10.7042653210,3.3950181100
53.8629959390,10.7042653880,3.4016477162
53.8629958920,10.7042654370,3.4069421127
53.8629959210,10.7042656570,3.4188245278
53.8629959400,10.7042660020,3.4385373062
53.8629959190,10.7042662270,3.4516166128
53.8629958810,10.7042663800,3.4633457573
53.8629958290,10.7042665020,3.4737384161
53.8629957920,10.7042665000,3.4750353130
53.8629957240,10.7042663390,3.4685459790
53.8629956310,10.7042661260,3.4594404610
53.8629955070,10.7042659750,3.4542265312
53.8629954280,10.7042658640,3.4529218186
53.8629954490,10.7042658670,3.4516166128
53.8629954610,10.7042659980,3.4594404610
53.8629954390,10.7042661650,3.4698448168
53.8629954180,10.7042662530,3.4763317262
53.8629953700,10.7042663510,3.4853931164
53.8629953370,10.7042664020,3.4879777612
53.8629952770,10.7042664430,3.4944310096
53.8629951740,10.7042665170,3.5008723625
53.8629950620,10.7042665890,3.5111539482
53.8629949900,10.7042666390,3.5188454228
53.8629949540,10.7042666280,3.5188454228
53.8629948780,10.7042667020,3.5277976153
53.8629947920,10.7042667620,3.5341781552
53.8629946770,10.7042668560,3.5443631277
53.8629945360,10.7042670260,3.5608515763
53.8629944040,10.7042672190,3.5797823400
53.8629943240,10.7042673210,3.5898379282
53.8629942200,10.7042674050,3.5998654280
53.8629941250,10.7042674900,3.6086166331
53.8629940460,10.7042675700,3.6173466671
53.8629939840,10.7042676200,3.6223258115
53.8629939060,10.7042676550,3.6272981211
53.8629938360,10.7042676830,3.6347438315
53.8629937360,10.7042678200,3.6458838864
53.8629936430,10.7042679670,3.6594534555
53.8629935810,10.7042680190,3.6656048356
53.8629934740,10.7042681030,3.6741994660
53.8629933370,10.7042681850,3.6864427504
53.8629932450,10.7042682130,3.6937692420
53.8629931910,10.7042682570,3.6986455072
53.8629930950,10.7042683410,3.7083788017
53.8629929430,10.7042684250,3.7205096120
53.8629928170,10.7042684860,3.7301858562
53.8629927290,10.7042684710,3.7338079828
53.8629925790,10.7042683740,3.7374265990
53.8629923500,10.7042683680,3.7458564426
53.8629921790,10.7042684510,3.7590651455
53.8629920040,10.7042685070,3.7710329094
53.8629918000,10.7042685650,3.7853442812
53.8629916060,10.7042687010,3.8031577645
53.8629914260,10.7042688950,3.8256024375
53.8629912950,10.7042690470,3.8397104231
53.8629912090,10.7042690660,3.8467450129
53.8629911040,10.7042690670,3.8514276014
53.8629912910,10.7042686330,3.8173487009
53.8629914910,10.7042682440,3.7841537341
53.8629916550,10.7042679030,3.7566670176
53.8629917960,10.7042675860,3.7289776988
53.8629919180,10.7042674770,3.7168745260
53.8629920420,10.7042673510,3.7035153520
53.8629921060,10.7042670300,3.6815503226
53.8629921680,10.7042667840,3.6643753857
53.8629922440,10.7042664430,3.6396991764
53.8629922630,10.7042660620,3.6173466671
53.8629923190,10.7042657780,3.5986135186
53.8629924200,10.7042654490,3.5722220732
53.8629924830,10.7042651560,3.5545189168
53.8629925240,10.7042649970,3.5418196304
53.8629925880,10.7042648200,3.5290746461
53.8629926860,10.7042645730,3.5085863764
53.8629927720,10.7042643060,3.4879777612
53.8629928380,10.7042640400,3.4698448168
53.8629929100,10.7042637840,3.4516166128
53.8629929540,10.7042636030,3.4385373062
53.8629929850,10.7042634940,3.4306657873
53.8629930340,10.7042633220,3.4175062997
53.8629930800,10.7042630670,3.4016477162
53.8629931210,10.7042627570,3.3803872097
53.8629931240,10.7042624720,3.3643536622
53.8629931000,10.7042622670,3.3536220442
53.8629931010,10.7042621070,3.3455507400
53.8629931310,10.7042619040,3.3320551193
53.8629931640,10.7042617220,3.3185046153
53.8629932000,10.7042615340,3.3076242430
53.8629932020,10.7042613520,3.2967079616
53.8629931970,10.7042611620,3.2857554132
53.8629932190,10.7042609300,3.2720131722
53.8629932300,10.7042607530,3.2595956201
53.8629932330,10.7042606040,3.2526764962
53.8629932530,10.7042604440,3.2429649217
53.8629932740,10.7042602910,3.2318302454
53.8629932840,10.7042601530,3.2220558390
53.8629932840,10.7042600060,3.2136541145
53.8629932960,10.7042598650,3.2052303671
53.8629932800,10.7042597620,3.2010101805
53.8629932630,10.7042596380,3.1953745948
53.8629932730,10.7042594830,3.1854883293
53.8629932730,10.7042593450,3.1769899015
53.8629932620,10.7042592020,3.1713116308
53.8629932600,10.7042590730,3.1627751103
53.8629932520,10.7042589520,3.1570712732
53.8629932370,10.7042588080,3.1513571123
53.8629932850,10.7042586540,3.1384622121
53.8629933320,10.7042584850,3.1255141121
53.8629933500,10.7042583240,3.1168521625
53.8629933670,10.7042581850,3.1081660737
53.8629933630,10.7042579330,3.0936350634
53.8629933410,10.7042576230,3.0775717093
53.8629933310,10.7042573620,3.0628955565
53.8629932870,10.7042571280,3.0525802667
53.8629932410,10.7042569150,3.0437107653
53.8629931680,10.7042566890,3.0348153422
53.8629931250,10.7042564280,3.0229140597
53.8629931070,10.7042562420,3.0139572576
53.8629930180,10.7042561520,3.0139572576
53.8629930230,10.7042560130,3.0064728725
53.8629930630,10.7042559410,3.0004719226
53.8629930960,10.7042558120,2.9914479265
53.8629931320,10.7042556470,2.9808854040
53.8629931370,10.7042554850,2.9687679335
53.8629931260,10.7042553400,2.9626906130
53.8629931130,10.7042550810,2.9504984188
53.8629930980,10.7042548570,2.9382556340
53.8629930970,10.7042547300,2.9321150722
53.8629930590,10.7042544920,2.9197952064
53.8629929880,10.7042542270,2.9105210849
53.8629928610,10.7042540500,2.9105210849
53.8629927530,10.7042539020,2.9074231372
53.8629926830,10.7042537300,2.9043218850
53.8629926840,10.7042535890,2.8965542276
53.8629926910,10.7042534410,2.8887656837
53.8629926750,10.7042532870,2.8793916222
53.8629927380,10.7042531630,2.8699869429
53.8629927930,10.7042531050,2.8636999979
53.8629928450,10.7042530920,2.8589757164
53.8629928930,10.7042530510,2.8510845180
53.8629929230,10.7042529600,2.8479219164
53.8629929360,10.7042528370,2.8384129686
53.8629929450,10.7042526940,2.8320559327
53.8629929730,10.7042525560,2.8224935331
53.8629930260,10.7042524390,2.8128986264
53.8629930660,10.7042522870,2.8016630378
53.8629930990,10.7042521240,2.7903822090
53.8629931320,10.7042519410,2.7806765023
53.8629931450,10.7042517740,2.7693101858
53.8629931720,10.7042516010,2.7578970249
53.8629932240,10.7042514710,2.7480765889
53.8629932670,10.7042513970,2.7415100883
53.8629933120,10.7042513050,2.7316307405
53.8629933960,10.7042511570,2.7200594841
53.8629934830,10.7042510140,2.7084387924
53.8629935360,10.7042508570,2.6950966482
53.8629935700,10.7042506630,2.6816881240
53.8629935670,10.7042504670,2.6715875679
53.8629935650,10.7042502840,2.6614486790
53.8629935600,10.7042500930,2.6546679071
53.8629935720,10.7042499060,2.6444641490
53.8629936080,10.7042497100,2.6273698254
53.8629936550,10.7042494600,2.6136138679
53.8629936950,10.7042491760,2.5945803458
53.8629936950,10.7042488930,2.5789029796
53.8629936080,10.7042486200,2.5719045869
53.8629935230,10.7042483280,2.5648870988
53.8629934610,10.7042480270,2.5507942059
53.8629933920,10.7042478290,2.5454892555
53.8629933920,10.7042477180,2.5401732262
53.8629934520,10.7042475590,2.5295076512
53.8629935120,10.7042473610,2.5152165332
53.8629935820,10.7042472030,2.5008437496
53.8629936940,10.7042471030,2.4881994604
53.8629938520,10.7042470780,2.4754905876
53.8629940470,10.7042471100,2.4645451077
53.8629942100,10.7042470810,2.4498750660
53.8629943290,10.7042470570,2.4425070040
53.8629943940,10.7042469620,2.4332655520
53.8629944110,10.7042467880,2.4239888672
53.8629944290,10.7042465350,2.4090718710
53.8629944690,10.7042462360,2.3902947190
53.8629945040,10.7042459800,2.3751661194
53.8629945640,10.7042457220,2.3561187701
53.8629946150,10.7042455080,2.3407692988
53.8629946410,10.7042453280,2.3330566936
53.8629947020,10.7042451030,2.3136627022
53.8629947560,10.7042449020,2.3019478791
53.8629947910,10.7042447890,2.2941047630
53.8629948020,10.7042446680,2.2862347406
53.8629948310,10.7042445400,2.2783375331
53.8629948700,10.7042444110,2.2684273620
53.8629948460,10.7042443070,2.2664401279
53.8629948340,10.7042442120,2.2624604231
53.8629948550,10.7042440820,2.2544799382
53.8629948530,10.7042439200,2.2424559594
53.8629948580,10.7042437800,2.2384336137
53.8629949060,10.7042436630,2.2263229732
53.8629949430,10.7042435310,2.2182124801
53.8629949480,10.7042434060,2.2121100958
53.8629949730,10.7042432850,2.2039473001
53.8629950090,10.7042431500,2.1937010926
53.8629950560,10.7042430050,2.1834068026
53.8629950990,10.7042428710,2.1730637468
53.8629951250,10.7042427830,2.1689127138
53.8629951440,10.7042427170,2.1647537211
53.8629951560,10.7042426280,2.1585002067
53.8629951700,10.7042424960,2.1522285221
53.8629952000,10.7042423480,2.1396300030
53.8629952170,10.7042422060,2.1333028428
53.8629952240,10.7042420830,2.1269568609
53.8629952480,10.7042419830,2.1184659813
53.8629952910,10.7042418520,2.1099409327
53.8629953260,10.7042417470,2.1035244730
53.8629953590,10.7042416610,2.0927866567
53.8629954110,10.7042415810,2.0884760720
53.8629954770,10.7042415260,2.0798281008
53.8629955640,10.7042414150,2.0689673054
53.8629955720,10.7042412700,2.0624233756
53.8629955360,10.7042410990,2.0536656996
53.8629954650,10.7042409420,2.0514704390
53.8629954030,10.7042408230,2.0492728268
53.8629953290,10.7042407030,2.0536656996
53.8629952790,10.7042405560,2.0470728553
53.8629952630,10.7042403830,2.0404587092
53.8629952410,10.7042401930,2.0316063521
53.8629951810,10.7042399890,2.0271656771
53.8629951480,10.7042398350,2.0227152532
53.8629951780,10.7042397650,2.0182550156
53.8629951810,10.7042396430,2.0115461161
53.8629951690,10.7042395360,2.0093048384
53.8629951520,10.7042394410,2.0048147661
53.8629951560,10.7042393100,1.9980607387
53.8629951960,10.7042392300,1.9912838032
53.8629952120,10.7042390670,1.9822118480
53.8629952230,10.7042389090,1.9730981821
53.8629952410,10.7042388260,1.9685255266
53.8629952070,10.7042386940,1.9639422246
53.8629951320,10.7042386000,1.9685255266
53.8629951110,10.7042384980,1.9616465579
53.8629951460,10.7042383460,1.9524368988
53.8629951990,10.7042382600,1.9431835912
53.8629952220,10.7042381700,1.9408633712
53.8629951960,10.7042380610,1.9362145900
53.8629951880,10.7042379300,1.9315546203
53.8629951640,10.7042377680,1.9245435096
53.8629952040,10.7042375930,1.9128012187
53.8629952670,10.7042374840,1.9033552291
53.8629952790,10.7042372970,1.8938621263
53.8629952740,10.7042371790,1.8890976858
53.8629953310,10.7042371270,1.8819284087
53.8629953850,10.7042369560,1.8699185323
53.8629954050,10.7042368070,1.8626754379
53.8629954350,10.7042366410,1.8554040681
53.8629954720,10.7042364310,1.8407751613
53.8629955210,10.7042362790,1.8309576237
53.8629955880,10.7042361350,1.8161318119
53.8629956020,10.7042360150,1.8111629057
53.8629956010,10.7042360030,1.8111629057
53.8629956110,10.7042360750,1.8161318119
53.8629956400,10.7042360490,1.8086733336
53.8629957080,10.7042359850,1.8011839708
53.8629957590,10.7042359030,1.7911494417
53.8629956340,10.7042359880,1.8086733336
53.8629955250,10.7042360320,1.8210871603
53.8629954140,10.7042361010,1.8309576237
53.8629952690,10.7042362910,1.8505406153
53.8629952730,10.7042360910,1.8456643469
53.8629952790,10.7042357880,1.8284950031
53.8629953210,10.7042356540,1.8186111739
53.8629953570,10.7042355560,1.8136490605
53.8629954080,10.7042353880,1.8011839708
53.8629954630,10.7042352170,1.7886320132
53.8629955510,10.7042350130,1.7709098152
53.8629956150,10.7042347770,1.7555769741
53.8629956690,10.7042345470,1.7426965582
53.8629957400,10.7042343790,1.7323232722
53.8629958040,10.7042341660,1.7166458161
53.8629958190,10.7042338620,1.7008238581
53.8629958330,10.7042336090,1.6928574262
53.8629958500,10.7042333090,1.6768110221
53.8629957810,10.7042330030,1.6714279873
53.8629957570,10.7042327700,1.6660275596
53.8629958200,10.7042326110,1.6524492765
53.8629958420,10.7042325060,1.6442484851
53.8629957910,10.7042323440,1.6442484851
53.8629957580,10.7042321950,1.6387584915
53.8629957630,10.7042321510,1.6387584915
53.8629957650,10.7042320840,1.6360065861
53.8629957920,10.7042320490,1.6332500440
53.8629958240,10.7042319780,1.6277229552
53.8629958030,10.7042318260,1.6221770347
53.8629957590,10.7042316590,1.6166120885
53.8629957250,10.7042315550,1.6193969520
53.8629956750,10.7042315170,1.6221770347
53.8629956370,10.7042314110,1.6193969520
53.8629956500,10.7042312500,1.6166120885
53.8629956300,10.7042311760,1.6138224193
53.8629956080,10.7042311000,1.6138224193
53.8629955810,10.7042310170,1.6138224193
53.8629955990,10.7042308930,1.6054243271
53.8629955930,10.7042307930,1.6054243271
53.8629956020,10.7042306520,1.5969820723
53.8629956470,10.7042305170,1.5884949508
53.8629956780,10.7042304470,1.5828115875
53.8629957090,10.7042303430,1.5771077434
53.8629957340,10.7042302420,1.5713831955
53.8629957800,10.7042301240,1.5656377166
53.8629958250,10.7042300050,1.5540830368
53.8629958250,10.7042299710,1.5511809184
53.8629958330,10.7042299140,1.5511809184
53.8629958420,10.7042298030,1.5482733603
53.8629958810,10.7042296530,1.5365881113
53.8629959190,10.7042295490,1.5248133162
53.8629959640,10.7042294640,1.5248133162
53.8629959940,10.7042294650,1.5188916887
53.8629960470,10.7042294170,1.5129468844
53.8629961020,10.7042293090,1.5009866424
53.8629961650,10.7042292410,1.4949706396
53.8629962730,10.7042290980,1.4828654150
53.8629962460,10.7042291020,1.4828654150
53.8629962300,10.7042290660,1.4859009666
53.8629962580,10.7042288730,1.4737212450
53.8629962360,10.7042286940,1.4706605538
53.8629960900,10.7042287460,1.4828654150
53.8629959910,10.7042287600,1.4979816611
53.8629958260,10.7042288220,1.5129468844
53.8629955320,10.7042291360,1.5540830368
53.8629952830,10.7042293970,1.5856558154
53.8629951980,10.7042294860,1.5941580523
53.8629951420,10.7042295570,1.6054243271
53.8629950980,10.7042295850,1.6110279195
53.8629950690,10.7042294430,1.6054243271
53.8629950580,10.7042292620,1.5998011073
53.8629951410,10.7042290110,1.5884949508
53.8629952360,10.7042287470,1.5713831955
53.8629953060,10.7042285090,1.5540830368
53.8629953690,10.7042283940,1.5482733603
53.8629954660,10.7042282980,1.5307120358
53.8629955620,10.7042281920,1.5188916887
53.8629956440,10.7042280520,1.5069786288
53.8629957330,10.7042278900,1.4949706396
53.8629957890,10.7042277360,1.4859009666
53.8629958300,10.7042275720,1.4767755929
53.8629958950,10.7042274140,1.4645199819
53.8629959480,10.7042272680,1.4521609425
53.8629959660,10.7042271240,1.4521609425
53.8629959220,10.7042269660,1.4459418092
53.8629958920,10.7042267140,1.4459418092
53.8629959080,10.7042264840,1.4334225969
53.8629959440,10.7042263110,1.4271218077
53.8629959980,10.7042260400,1.4144360288
53.8629959950,10.7042257570,1.4080502805
53.8629960130,10.7042255540,1.4016354395
53.8629960810,10.7042253710,1.3887168649
53.8629961410,10.7042251430,1.3822123005
53.8629961860,10.7042249260,1.3691104664
53.8629962480,10.7042248140,1.3625123053
53.8629963530,10.7042247130,1.3492191844
53.8629964710,10.7042247050,1.3357937839
53.8629965430,10.7042246280,1.3290302276
53.8629966270,10.7042245190,1.3153987880
53.8629967470,10.7042244230,1.3016245992
53.8629967580,10.7042242600,1.2946825518
53.8629967390,10.7042241880,1.2946825518
53.8629967700,10.7042241700,1.2877030802
53.8629967850,10.7042241030,1.2877030802
53.8629967660,10.7042240310,1.2877030802
53.8629967370,10.7042240890,1.2946825518
53.8629967650,10.7042241470,1.2911975319
53.8629967450,10.7042242280,1.2946825518
53.8629966720,10.7042242190,1.3016245992
53.8629966290,10.7042242150,1.3085298179
53.8629966260,10.7042242460,1.3085298179
53.8629966010,10.7042242820,1.3153987880
53.8629965360,10.7042243030,1.3222320745
53.8629964890,10.7042242690,1.3222320745
53.8629964900,10.7042242870,1.3222320745
53.8629964590,10.7042243220,1.3290302276
53.8629964430,10.7042243120,1.3290302276
53.8629964440,10.7042243310,1.3324162974
53.8629964120,10.7042243660,1.3324162974
53.8629964200,10.7042243500,1.3324162974
53.8629964270,10.7042243830,1.3290302276
53.8629964580,10.7042243350,1.3290302276
53.8629964990,10.7042242600,1.3222320745
53.8629965160,10.7042241620,1.3153987880
53.8629965230,10.7042240790,1.3153987880
53.8629965240,10.7042239970,1.3153987880
53.8629965280,10.7042239380,1.3119687984
53.8629965130,10.7042239310,1.3153987880
53.8629965160,10.7042238810,1.3085298179
53.8629965530,10.7042238240,1.3085298179
53.8629965800,10.7042237780,1.3016245992
53.8629965850,10.7042237040,1.3016245992
53.8629966100,10.7042236090,1.2946825518
53.8629966260,10.7042235370,1.2946825518
53.8629966210,10.7042234960,1.2877030802
53.8629966080,10.7042234470,1.2946825518
53.8629965960,10.7042234090,1.2911975319
53.8629965850,10.7042234260,1.2946825518
53.8629965670,10.7042234700,1.2946825518
53.8629965680,10.7042234440,1.2946825518
53.8629966020,10.7042233480,1.2911975319
53.8629966080,10.7042233290,1.2911975319
53.8629965610,10.7042233700,1.2946825518
53.8629965390,10.7042233610,1.2946825518
53.8629965280,10.7042233540,1.3016245992
53.8629964860,10.7042233560,1.3050817755
53.8629964560,10.7042233170,1.3085298179
53.8629964410,10.7042232820,1.3085298179
53.8629964080,10.7042232820,1.3085298179
53.8629963800,10.7042232260,1.3119687984
53.8629963400,10.7042232110,1.3153987880
53.8629963170,10.7042232120,1.3222320745
53.8629963090,10.7042231750,1.3222320745
53.8629962830,10.7042231860,1.3222320745
53.8629962860,10.7042231790,1.3222320745
53.8629962860,10.7042231450,1.3222320745
53.8629962590,10.7042231230,1.3256355089
53.8629962090,10.7042231530,1.3290302276
53.8629961800,10.7042231810,1.3357937839
53.8629961550,10.7042231750,1.3357937839
53.8629961360,10.7042231670,1.3425232662
53.8629961380,10.7042231330,1.3391627522
53.8629961250,10.7042231130,1.3357937839
53.8629961040,10.7042231030,1.3391627522
53.8629960600,10.7042231210,1.3492191844
53.8629960220,10.7042231350,1.3492191844
53.8629959830,10.7042231070,1.3558820357
53.8629959160,10.7042230860,1.3592012134
53.8629958330,10.7042230380,1.3691104664
53.8629957420,10.7042229570,1.3822123005
53.8629956370,10.7042228630,1.3822123005
53.8629955420,10.7042227250,1.3951911045
53.8629954350,10.7042225570,1.4016354395
53.8629953350,10.7042223550,1.4112467665
53.8629952820,10.7042222220,1.4144360288
53.8629951640,10.7042222240,1.4271218077
53.8629950650,10.7042222430,1.4396958111
53.8629950360,10.7042222660,1.4459418092
53.8629950640,10.7042222810,1.4396958111
53.8629951070,10.7042223100,1.4334225969
53.8629951880,10.7042224330,1.4271218077
53.8629952720,10.7042227210,1.4239609582
53.8629954080,10.7042229440,1.4144360288
53.8629954850,10.7042230460,1.4048465215
53.8629954590,10.7042230190,1.4080502805
53.8629952870,10.7042230260,1.4271218077
53.8629950880,10.7042230070,1.4521609425
53.8629949230,10.7042228640,1.4645199819
53.8629948670,10.7042226210,1.4645199819
53.8629948510,10.7042224970,1.4645199819
53.8629948160,10.7042225700,1.4706605538
53.8629947900,10.7042226190,1.4706605538
53.8629947570,10.7042226600,1.4767755929
53.8629947200,10.7042226890,1.4828654150
53.8629946900,10.7042227420,1.4859009666
53.8629946900,10.7042227330,1.4859009666
53.8629946680,10.7042227430,1.4889303295
53.8629946180,10.7042227280,1.4949706396
53.8629945480,10.7042227770,1.5009866424
53.8629944990,10.7042227830,1.5069786288
53.8629944610,10.7042228360,1.5129468844
53.8629944130,10.7042229120,1.5159222007
53.8629943830,10.7042229240,1.5218553827
53.8629943680,10.7042229190,1.5248133162
53.8629943050,10.7042229580,1.5307120358
53.8629942440,10.7042230360,1.5395177386
53.8629942290,10.7042230900,1.5424418015
53.8629942270,10.7042231060,1.5395177386
53.8629942110,10.7042231270,1.5424418015
53.8629941200,10.7042231560,1.5540830368
53.8629939920,10.7042232730,1.5713831955
53.8629938610,10.7042234920,1.5884949508
53.8629937630,10.7042235860,1.5998011073
53.8629936030,10.7042237850,1.6221770347
53.8629934010,10.7042239640,1.6442484851
53.8629931280,10.7042241370,1.6768110221
